color1,color2,distance
"(113, 135, 0)","(0, 151, 0)",114.127122105
"(113, 135, 0)","(0, 151, 1)",114.131503101
"(113, 135, 0)","(0, 152, 0)",114.271606272
"(113, 135, 0)","(0, 152, 1)",114.275981728
"(113, 136, 0)","(0, 152, 0)",114.127122105
"(113, 136, 0)","(0, 152, 1)",114.131503101
"(113, 136, 0)","(0, 153, 0)",114.271606272
"(113, 136, 0)","(0, 153, 1)",114.275981728
"(113, 137, 0)","(0, 153, 0)",114.127122105
"(113, 137, 0)","(0, 153, 1)",114.131503101
"(113, 137, 0)","(0, 154, 0)",114.271606272
"(113, 137, 0)","(0, 154, 1)",114.275981728
"(113, 138, 0)","(0, 154, 0)",114.127122105
"(113, 138, 0)","(0, 154, 1)",114.131503101
"(113, 138, 0)","(0, 155, 0)",114.271606272
"(113, 138, 0)","(0, 155, 1)",114.275981728
"(113, 139, 0)","(0, 155, 0)",114.127122105
"(113, 139, 0)","(0, 155, 1)",114.131503101
"(113, 139, 0)","(0, 156, 0)",114.271606272
"(113, 139, 0)","(0, 156, 1)",114.275981728
"(113, 140, 0)","(0, 156, 0)",114.127122105
"(113, 140, 0)","(0, 156, 1)",114.131503101
"(113, 140, 0)","(0, 157, 0)",114.271606272
"(113, 140, 0)","(0, 157, 1)",114.275981728
"(113, 141, 0)","(0, 157, 0)",114.127122105
"(113, 141, 0)","(0, 157, 1)",114.131503101
"(113, 141, 0)","(0, 158, 0)",114.271606272
"(113, 141, 0)","(0, 158, 1)",114.275981728
"(113, 142, 0)","(0, 158, 0)",114.127122105
"(113, 142, 0)","(0, 158, 1)",114.131503101
"(113, 142, 0)","(0, 159, 0)",114.271606272
"(113, 142, 0)","(0, 159, 1)",114.275981728
"(113, 143, 0)","(0, 159, 0)",114.127122105
"(113, 143, 0)","(0, 159, 1)",114.131503101
"(113, 143, 0)","(0, 160, 0)",114.271606272
"(113, 143, 0)","(0, 160, 1)",114.275981728
"(113, 144, 0)","(0, 160, 0)",114.127122105
"(113, 144, 0)","(0, 160, 1)",114.131503101
"(113, 144, 0)","(0, 161, 0)",114.271606272
"(113, 144, 0)","(0, 161, 1)",114.275981728
"(113, 145, 0)","(0, 161, 0)",114.127122105
"(113, 145, 0)","(0, 161, 1)",114.131503101
"(113, 145, 0)","(0, 162, 0)",114.271606272
"(113, 145, 0)","(0, 162, 1)",114.275981728
"(113, 146, 0)","(0, 162, 0)",114.127122105
"(113, 146, 0)","(0, 162, 1)",114.131503101
"(113, 146, 0)","(0, 163, 0)",114.271606272
"(113, 146, 0)","(0, 163, 1)",114.275981728
"(113, 147, 0)","(0, 163, 0)",114.127122105
"(113, 147, 0)","(0, 163, 1)",114.131503101
"(113, 147, 0)","(0, 164, 0)",114.271606272
"(113, 147, 0)","(0, 164, 1)",114.275981728
"(113, 148, 0)","(0, 164, 0)",114.127122105
"(113, 148, 0)","(0, 164, 1)",114.131503101
"(113, 148, 0)","(0, 165, 0)",114.271606272
"(113, 148, 0)","(0, 165, 1)",114.275981728
"(113, 149, 0)","(0, 165, 0)",114.127122105
"(113, 149, 0)","(0, 165, 1)",114.131503101
"(113, 149, 0)","(0, 166, 0)",114.271606272
"(113, 149, 0)","(0, 166, 1)",114.275981728
"(113, 150, 0)","(0, 166, 0)",114.127122105
"(113, 150, 0)","(0, 166, 1)",114.131503101
"(113, 150, 0)","(0, 167, 0)",114.271606272
"(113, 150, 0)","(0, 167, 1)",114.275981728
"(113, 151, 0)","(0, 167, 0)",114.127122105
"(113, 151, 0)","(0, 167, 1)",114.131503101
"(113, 151, 0)","(0, 168, 0)",114.271606272
"(113, 151, 0)","(0, 168, 1)",114.275981728
"(113, 152, 0)","(0, 168, 0)",114.127122105
"(113, 152, 0)","(0, 168, 1)",114.131503101
"(113, 152, 0)","(0, 169, 0)",114.271606272
"(113, 152, 0)","(0, 169, 1)",114.275981728
"(113, 153, 0)","(0, 169, 0)",114.127122105
"(113, 153, 0)","(0, 169, 1)",114.131503101
"(113, 153, 0)","(0, 170, 0)",114.271606272
"(113, 153, 0)","(0, 170, 1)",114.275981728
"(113, 154, 0)","(0, 170, 0)",114.127122105
"(113, 154, 0)","(0, 170, 1)",114.131503101
"(113, 154, 0)","(0, 171, 0)",114.271606272
"(113, 154, 0)","(0, 171, 1)",114.275981728
"(113, 155, 0)","(0, 171, 0)",114.127122105
"(113, 155, 0)","(0, 171, 1)",114.131503101
"(113, 155, 0)","(0, 172, 0)",114.271606272
"(113, 155, 0)","(0, 172, 1)",114.275981728
"(113, 156, 0)","(0, 172, 0)",114.127122105
"(113, 156, 0)","(0, 172, 1)",114.131503101
"(113, 156, 0)","(0, 173, 0)",114.271606272
"(113, 156, 0)","(0, 173, 1)",114.275981728
"(113, 157, 0)","(0, 173, 0)",114.127122105
"(113, 157, 0)","(0, 173, 1)",114.131503101
"(113, 157, 0)","(0, 174, 0)",114.271606272
"(113, 157, 0)","(0, 174, 1)",114.275981728
"(113, 158, 0)","(0, 174, 0)",114.127122105
"(113, 158, 0)","(0, 174, 1)",114.131503101
"(113, 158, 0)","(0, 175, 0)",114.271606272
"(113, 158, 0)","(0, 175, 1)",114.275981728
"(113, 159, 0)","(0, 175, 0)",114.127122105
"(113, 159, 0)","(0, 175, 1)",114.131503101
"(113, 159, 0)","(0, 176, 0)",114.271606272
"(113, 159, 0)","(0, 176, 1)",114.275981728
"(113, 160, 0)","(0, 176, 0)",114.127122105
"(113, 160, 0)","(0, 176, 1)",114.131503101
"(113, 160, 0)","(0, 177, 0)",114.271606272
"(113, 160, 0)","(0, 177, 1)",114.275981728
"(113, 161, 0)","(0, 177, 0)",114.127122105
"(113, 161, 0)","(0, 177, 1)",114.131503101
"(113, 161, 0)","(0, 178, 0)",114.271606272
"(113, 161, 0)","(0, 178, 1)",114.275981728
"(113, 162, 0)","(0, 178, 0)",114.127122105
"(113, 162, 0)","(0, 178, 1)",114.131503101
"(113, 162, 0)","(0, 179, 0)",114.271606272
"(113, 162, 0)","(0, 179, 1)",114.275981728
"(113, 163, 0)","(0, 179, 0)",114.127122105
"(113, 163, 0)","(0, 179, 1)",114.131503101
"(113, 163, 0)","(0, 180, 0)",114.271606272
"(113, 163, 0)","(0, 180, 1)",114.275981728
"(113, 164, 0)","(0, 180, 0)",114.127122105
"(113, 164, 0)","(0, 180, 1)",114.131503101
"(113, 164, 0)","(0, 181, 0)",114.271606272
"(113, 164, 0)","(0, 181, 1)",114.275981728
"(113, 165, 0)","(0, 181, 0)",114.127122105
"(113, 165, 0)","(0, 181, 1)",114.131503101
"(113, 165, 0)","(0, 182, 0)",114.271606272
"(113, 165, 0)","(0, 182, 1)",114.275981728
"(113, 166, 0)","(0, 182, 0)",114.127122105
"(113, 166, 0)","(0, 182, 1)",114.131503101
"(113, 166, 0)","(0, 183, 0)",114.271606272
"(113, 166, 0)","(0, 183, 1)",114.275981728
"(113, 167, 0)","(0, 183, 0)",114.127122105
"(113, 167, 0)","(0, 183, 1)",114.131503101
"(113, 167, 0)","(0, 184, 0)",114.271606272
"(113, 167, 0)","(0, 184, 1)",114.275981728
"(113, 168, 0)","(0, 184, 0)",114.127122105
"(113, 168, 0)","(0, 184, 1)",114.131503101
"(113, 168, 0)","(0, 185, 0)",114.271606272
"(113, 168, 0)","(0, 185, 1)",114.275981728
"(113, 169, 0)","(0, 185, 0)",114.127122105
"(113, 169, 0)","(0, 185, 1)",114.131503101
"(113, 169, 0)","(0, 186, 0)",114.271606272
"(113, 169, 0)","(0, 186, 1)",114.275981728
"(113, 170, 0)","(0, 186, 0)",114.127122105
"(113, 170, 0)","(0, 186, 1)",114.131503101
"(113, 170, 0)","(0, 187, 0)",114.271606272
"(113, 170, 0)","(0, 187, 1)",114.275981728
"(113, 171, 0)","(0, 187, 0)",114.127122105
"(113, 171, 0)","(0, 187, 1)",114.131503101
"(113, 171, 0)","(0, 188, 0)",114.271606272
"(113, 171, 0)","(0, 188, 1)",114.275981728
"(113, 172, 0)","(0, 188, 0)",114.127122105
"(113, 172, 0)","(0, 188, 1)",114.131503101
"(113, 172, 0)","(0, 189, 0)",114.271606272
"(113, 172, 0)","(0, 189, 1)",114.275981728
"(113, 173, 0)","(0, 189, 0)",114.127122105
"(113, 173, 0)","(0, 189, 1)",114.131503101
"(113, 173, 0)","(0, 190, 0)",114.271606272
"(113, 173, 0)","(0, 190, 1)",114.275981728
"(113, 174, 0)","(0, 190, 0)",114.127122105
"(113, 174, 0)","(0, 190, 1)",114.131503101
"(113, 174, 0)","(0, 191, 0)",114.271606272
"(113, 174, 0)","(0, 191, 1)",114.275981728
"(113, 175, 0)","(0, 191, 0)",114.127122105
"(113, 175, 0)","(0, 191, 1)",114.131503101
"(113, 175, 0)","(0, 192, 0)",114.271606272
"(113, 175, 0)","(0, 192, 1)",114.275981728
"(113, 176, 0)","(0, 192, 0)",114.127122105
"(113, 176, 0)","(0, 192, 1)",114.131503101
"(113, 176, 0)","(0, 193, 0)",114.271606272
"(113, 176, 0)","(0, 193, 1)",114.275981728
"(113, 177, 0)","(0, 193, 0)",114.127122105
"(113, 177, 0)","(0, 193, 1)",114.131503101
"(113, 177, 0)","(0, 194, 0)",114.271606272
"(113, 177, 0)","(0, 194, 1)",114.275981728
"(113, 178, 0)","(0, 194, 0)",114.127122105
"(113, 178, 0)","(0, 194, 1)",114.131503101
"(113, 178, 0)","(0, 195, 0)",114.271606272
"(113, 178, 0)","(0, 195, 1)",114.275981728
"(113, 179, 0)","(0, 195, 0)",114.127122105
"(113, 179, 0)","(0, 195, 1)",114.131503101
"(113, 179, 0)","(0, 196, 0)",114.271606272
"(113, 179, 0)","(0, 196, 1)",114.275981728
"(113, 180, 0)","(0, 196, 0)",114.127122105
"(113, 180, 0)","(0, 196, 1)",114.131503101
"(113, 180, 0)","(0, 197, 0)",114.271606272
"(113, 180, 0)","(0, 197, 1)",114.275981728
"(113, 181, 0)","(0, 197, 0)",114.127122105
"(113, 181, 0)","(0, 197, 1)",114.131503101
"(113, 181, 0)","(0, 198, 0)",114.271606272
"(113, 181, 0)","(0, 198, 1)",114.275981728
"(113, 182, 0)","(0, 198, 0)",114.127122105
"(113, 182, 0)","(0, 198, 1)",114.131503101
"(113, 182, 0)","(0, 199, 0)",114.271606272
"(113, 182, 0)","(0, 199, 1)",114.275981728
"(113, 183, 0)","(0, 199, 0)",114.127122105
"(113, 183, 0)","(0, 199, 1)",114.131503101
"(113, 183, 0)","(0, 200, 0)",114.271606272
"(113, 183, 0)","(0, 200, 1)",114.275981728
"(113, 184, 0)","(0, 200, 0)",114.127122105
"(113, 184, 0)","(0, 200, 1)",114.131503101
"(113, 184, 0)","(0, 201, 0)",114.271606272
"(113, 184, 0)","(0, 201, 1)",114.275981728
"(113, 185, 0)","(0, 201, 0)",114.127122105
"(113, 185, 0)","(0, 201, 1)",114.131503101
"(113, 185, 0)","(0, 202, 0)",114.271606272
"(113, 185, 0)","(0, 202, 1)",114.275981728
"(113, 186, 0)","(0, 202, 0)",114.127122105
"(113, 186, 0)","(0, 202, 1)",114.131503101
"(113, 186, 0)","(0, 203, 0)",114.271606272
"(113, 186, 0)","(0, 203, 1)",114.275981728
"(113, 187, 0)","(0, 203, 0)",114.127122105
"(113, 187, 0)","(0, 203, 1)",114.131503101
"(113, 187, 0)","(0, 204, 0)",114.271606272
"(113, 187, 0)","(0, 204, 1)",114.275981728
"(113, 188, 0)","(0, 204, 0)",114.127122105
"(113, 188, 0)","(0, 204, 1)",114.131503101
"(113, 188, 0)","(0, 205, 0)",114.271606272
"(113, 188, 0)","(0, 205, 1)",114.275981728
"(113, 189, 0)","(0, 205, 0)",114.127122105
"(113, 189, 0)","(0, 205, 1)",114.131503101
"(113, 189, 0)","(0, 206, 0)",114.271606272
"(113, 189, 0)","(0, 206, 1)",114.275981728
"(113, 190, 0)","(0, 206, 0)",114.127122105
"(113, 190, 0)","(0, 206, 1)",114.131503101
"(113, 190, 0)","(0, 207, 0)",114.271606272
"(113, 190, 0)","(0, 207, 1)",114.275981728
"(113, 191, 0)","(0, 207, 0)",114.127122105
"(113, 191, 0)","(0, 207, 1)",114.131503101
"(113, 191, 0)","(0, 208, 0)",114.271606272
"(113, 191, 0)","(0, 208, 1)",114.275981728
"(113, 192, 0)","(0, 208, 0)",114.127122105
"(113, 192, 0)","(0, 208, 1)",114.131503101
"(113, 192, 0)","(0, 209, 0)",114.271606272
"(113, 192, 0)","(0, 209, 1)",114.275981728
"(113, 193, 0)","(0, 209, 0)",114.127122105
"(113, 193, 0)","(0, 209, 1)",114.131503101
"(113, 193, 0)","(0, 210, 0)",114.271606272
"(113, 193, 0)","(0, 210, 1)",114.275981728
"(113, 194, 0)","(0, 210, 0)",114.127122105
"(113, 194, 0)","(0, 210, 1)",114.131503101
"(113, 194, 0)","(0, 211, 0)",114.271606272
"(113, 194, 0)","(0, 211, 1)",114.275981728
"(113, 195, 0)","(0, 211, 0)",114.127122105
"(113, 195, 0)","(0, 211, 1)",114.131503101
"(113, 195, 0)","(0, 212, 0)",114.271606272
"(113, 195, 0)","(0, 212, 1)",114.275981728
"(113, 196, 0)","(0, 212, 0)",114.127122105
"(113, 196, 0)","(0, 212, 1)",114.131503101
"(113, 196, 0)","(0, 213, 0)",114.271606272
"(113, 196, 0)","(0, 213, 1)",114.275981728
"(113, 197, 0)","(0, 213, 0)",114.127122105
"(113, 197, 0)","(0, 213, 1)",114.131503101
"(113, 197, 0)","(0, 214, 0)",114.271606272
"(113, 197, 0)","(0, 214, 1)",114.275981728
"(113, 198, 0)","(0, 214, 0)",114.127122105
"(113, 198, 0)","(0, 214, 1)",114.131503101
"(113, 198, 0)","(0, 215, 0)",114.271606272
"(113, 198, 0)","(0, 215, 1)",114.275981728
"(113, 199, 0)","(0, 215, 0)",114.127122105
"(113, 199, 0)","(0, 215, 1)",114.131503101
"(113, 199, 0)","(0, 216, 0)",114.271606272
"(113, 199, 0)","(0, 216, 1)",114.275981728
"(113, 200, 0)","(0, 216, 0)",114.127122105
"(113, 200, 0)","(0, 216, 1)",114.131503101
"(113, 200, 0)","(0, 217, 0)",114.271606272
"(113, 200, 0)","(0, 217, 1)",114.275981728
"(113, 201, 0)","(0, 217, 0)",114.127122105
"(113, 201, 0)","(0, 217, 1)",114.131503101
"(113, 201, 0)","(0, 218, 0)",114.271606272
"(113, 201, 0)","(0, 218, 1)",114.275981728
"(113, 202, 0)","(0, 218, 0)",114.127122105
"(113, 202, 0)","(0, 218, 1)",114.131503101
"(113, 202, 0)","(0, 219, 0)",114.271606272
"(113, 202, 0)","(0, 219, 1)",114.275981728
"(113, 203, 0)","(0, 219, 0)",114.127122105
"(113, 203, 0)","(0, 219, 1)",114.131503101
"(113, 203, 0)","(0, 220, 0)",114.271606272
"(113, 203, 0)","(0, 220, 1)",114.275981728
"(113, 204, 0)","(0, 220, 0)",114.127122105
"(113, 204, 0)","(0, 220, 1)",114.131503101
"(113, 204, 0)","(0, 221, 0)",114.271606272
"(113, 204, 0)","(0, 221, 1)",114.275981728
"(113, 205, 0)","(0, 221, 0)",114.127122105
"(113, 205, 0)","(0, 221, 1)",114.131503101
"(113, 205, 0)","(0, 222, 0)",114.271606272
"(113, 205, 0)","(0, 222, 1)",114.275981728
"(113, 206, 0)","(0, 222, 0)",114.127122105
"(113, 206, 0)","(0, 222, 1)",114.131503101
"(113, 206, 0)","(0, 223, 0)",114.271606272
"(113, 206, 0)","(0, 223, 1)",114.275981728
"(113, 207, 0)","(0, 223, 0)",114.127122105
"(113, 207, 0)","(0, 223, 1)",114.131503101
"(113, 207, 0)","(0, 224, 0)",114.271606272
"(113, 207, 0)","(0, 224, 1)",114.275981728
"(113, 208, 0)","(0, 224, 0)",114.127122105
"(113, 208, 0)","(0, 224, 1)",114.131503101
"(113, 208, 0)","(0, 225, 0)",114.271606272
"(113, 208, 0)","(0, 225, 1)",114.275981728
"(113, 209, 0)","(0, 225, 0)",114.127122105
"(113, 209, 0)","(0, 225, 1)",114.131503101
"(113, 209, 0)","(0, 226, 0)",114.271606272
"(113, 209, 0)","(0, 226, 1)",114.275981728
"(113, 210, 0)","(0, 226, 0)",114.127122105
"(113, 210, 0)","(0, 226, 1)",114.131503101
"(113, 210, 0)","(0, 227, 0)",114.271606272
"(113, 210, 0)","(0, 227, 1)",114.275981728
"(113, 211, 0)","(0, 227, 0)",114.127122105
"(113, 211, 0)","(0, 227, 1)",114.131503101
"(113, 211, 0)","(0, 228, 0)",114.271606272
"(113, 211, 0)","(0, 228, 1)",114.275981728
"(113, 212, 0)","(0, 228, 0)",114.127122105
"(113, 212, 0)","(0, 228, 1)",114.131503101
"(113, 212, 0)","(0, 229, 0)",114.271606272
"(113, 212, 0)","(0, 229, 1)",114.275981728
"(113, 213, 0)","(0, 229, 0)",114.127122105
"(113, 213, 0)","(0, 229, 1)",114.131503101
"(113, 213, 0)","(0, 230, 0)",114.271606272
"(113, 213, 0)","(0, 230, 1)",114.275981728
"(113, 214, 0)","(0, 230, 0)",114.127122105
"(113, 214, 0)","(0, 230, 1)",114.131503101
"(113, 214, 0)","(0, 231, 0)",114.271606272
"(113, 214, 0)","(0, 231, 1)",114.275981728
"(113, 215, 0)","(0, 231, 0)",114.127122105
"(113, 215, 0)","(0, 231, 1)",114.131503101
"(113, 215, 0)","(0, 232, 0)",114.271606272
"(113, 215, 0)","(0, 232, 1)",114.275981728
"(113, 216, 0)","(0, 232, 0)",114.127122105
"(113, 216, 0)","(0, 232, 1)",114.131503101
"(113, 216, 0)","(0, 233, 0)",114.271606272
"(113, 216, 0)","(0, 233, 1)",114.275981728
"(113, 217, 0)","(0, 233, 0)",114.127122105
"(113, 217, 0)","(0, 233, 1)",114.131503101
"(113, 217, 0)","(0, 234, 0)",114.271606272
"(113, 217, 0)","(0, 234, 1)",114.275981728
"(113, 218, 0)","(0, 234, 0)",114.127122105
"(113, 218, 0)","(0, 234, 1)",114.131503101
"(113, 218, 0)","(0, 235, 0)",114.271606272
"(113, 218, 0)","(0, 235, 1)",114.275981728
"(113, 219, 0)","(0, 235, 0)",114.127122105
"(113, 219, 0)","(0, 235, 1)",114.131503101
"(113, 219, 0)","(0, 236, 0)",114.271606272
"(113, 219, 0)","(0, 236, 1)",114.275981728
"(113, 220, 0)","(0, 236, 0)",114.127122105
"(113, 220, 0)","(0, 236, 1)",114.131503101
"(113, 220, 0)","(0, 237, 0)",114.271606272
"(113, 220, 0)","(0, 237, 1)",114.275981728
"(113, 221, 0)","(0, 237, 0)",114.127122105
"(113, 221, 0)","(0, 237, 1)",114.131503101
"(113, 221, 0)","(0, 238, 0)",114.271606272
"(113, 221, 0)","(0, 238, 1)",114.275981728
"(113, 222, 0)","(0, 238, 0)",114.127122105
"(113, 222, 0)","(0, 238, 1)",114.131503101
"(113, 222, 0)","(0, 239, 0)",114.271606272
"(113, 222, 0)","(0, 239, 1)",114.275981728
"(113, 223, 0)","(0, 239, 0)",114.127122105
"(113, 223, 0)","(0, 239, 1)",114.131503101
"(113, 223, 0)","(0, 240, 0)",114.271606272
"(113, 223, 0)","(0, 240, 1)",114.275981728
"(113, 224, 0)","(0, 240, 0)",114.127122105
"(113, 224, 0)","(0, 240, 1)",114.131503101
"(113, 224, 0)","(0, 241, 0)",114.271606272
"(113, 224, 0)","(0, 241, 1)",114.275981728
"(113, 225, 0)","(0, 241, 0)",114.127122105
"(113, 225, 0)","(0, 241, 1)",114.131503101
"(113, 225, 0)","(0, 242, 0)",114.271606272
"(113, 225, 0)","(0, 242, 1)",114.275981728
"(113, 226, 0)","(0, 242, 0)",114.127122105
"(113, 226, 0)","(0, 242, 1)",114.131503101
"(113, 226, 0)","(0, 243, 0)",114.271606272
"(113, 226, 0)","(0, 243, 1)",114.275981728
"(113, 227, 0)","(0, 243, 0)",114.127122105
"(113, 227, 0)","(0, 243, 1)",114.131503101
"(113, 227, 0)","(0, 244, 0)",114.271606272
"(113, 227, 0)","(0, 244, 1)",114.275981728
"(113, 228, 0)","(0, 244, 0)",114.127122105
"(113, 228, 0)","(0, 244, 1)",114.131503101
"(113, 228, 0)","(0, 245, 0)",114.271606272
"(113, 228, 0)","(0, 245, 1)",114.275981728
"(113, 229, 0)","(0, 245, 0)",114.127122105
"(113, 229, 0)","(0, 245, 1)",114.131503101
"(113, 229, 0)","(0, 246, 0)",114.271606272
"(113, 229, 0)","(0, 246, 1)",114.275981728
"(113, 230, 0)","(0, 246, 0)",114.127122105
"(113, 230, 0)","(0, 246, 1)",114.131503101
"(113, 230, 0)","(0, 247, 0)",114.271606272
"(113, 230, 0)","(0, 247, 1)",114.275981728
"(113, 231, 0)","(0, 247, 0)",114.127122105
"(113, 231, 0)","(0, 247, 1)",114.131503101
"(113, 231, 0)","(0, 248, 0)",114.271606272
"(113, 231, 0)","(0, 248, 1)",114.275981728
"(113, 232, 0)","(0, 248, 0)",114.127122105
"(113, 232, 0)","(0, 248, 1)",114.131503101
"(113, 232, 0)","(0, 249, 0)",114.271606272
"(113, 232, 0)","(0, 249, 1)",114.275981728
"(113, 233, 0)","(0, 249, 0)",114.127122105
"(113, 233, 0)","(0, 249, 1)",114.131503101
"(113, 233, 0)","(0, 250, 0)",114.271606272
"(113, 233, 0)","(0, 250, 1)",114.275981728
"(113, 234, 0)","(0, 250, 0)",114.127122105
"(113, 234, 0)","(0, 250, 1)",114.131503101
"(113, 234, 0)","(0, 251, 0)",114.271606272
"(113, 234, 0)","(0, 251, 1)",114.275981728
"(113, 235, 0)","(0, 251, 0)",114.127122105
"(113, 235, 0)","(0, 251, 1)",114.131503101
"(113, 235, 0)","(0, 252, 0)",114.271606272
"(113, 235, 0)","(0, 252, 1)",114.275981728
"(113, 236, 0)","(0, 252, 0)",114.127122105
"(113, 236, 0)","(0, 252, 1)",114.131503101
"(113, 236, 0)","(0, 253, 0)",114.271606272
"(113, 236, 0)","(0, 253, 1)",114.275981728
"(113, 237, 0)","(0, 253, 0)",114.127122105
"(113, 237, 0)","(0, 253, 1)",114.131503101
"(113, 237, 0)","(0, 254, 0)",114.271606272
"(113, 237, 0)","(0, 254, 1)",114.275981728
"(113, 238, 0)","(0, 254, 0)",114.127122105
"(113, 238, 0)","(0, 254, 1)",114.131503101
"(113, 238, 0)","(0, 255, 0)",114.271606272
"(113, 238, 0)","(0, 255, 1)",114.275981728
"(113, 239, 0)","(0, 255, 0)",114.127122105
"(113, 239, 0)","(0, 255, 1)",114.131503101
"(114, 128, 0)","(0, 144, 0)",115.117331449
"(114, 128, 0)","(0, 145, 0)",115.260574352
"(114, 128, 0)","(0, 145, 1)",115.264912267
"(114, 129, 0)","(0, 145, 0)",115.117331449
"(114, 129, 0)","(0, 146, 0)",115.260574352
"(114, 129, 0)","(0, 146, 1)",115.264912267
"(114, 130, 0)","(0, 146, 0)",115.117331449
"(114, 130, 0)","(0, 147, 0)",115.260574352
"(114, 130, 0)","(0, 147, 1)",115.264912267
"(114, 131, 0)","(0, 147, 0)",115.117331449
"(114, 131, 0)","(0, 148, 0)",115.260574352
"(114, 131, 0)","(0, 148, 1)",115.264912267
"(114, 132, 0)","(0, 148, 0)",115.117331449
"(114, 132, 0)","(0, 149, 0)",115.260574352
"(114, 132, 0)","(0, 149, 1)",115.264912267
"(114, 133, 0)","(0, 149, 0)",115.117331449
"(114, 133, 0)","(0, 150, 0)",115.260574352
"(114, 133, 0)","(0, 150, 1)",115.264912267
"(114, 134, 0)","(0, 150, 0)",115.117331449
"(114, 134, 0)","(0, 151, 0)",115.260574352
"(114, 134, 0)","(0, 151, 1)",115.264912267
"(114, 135, 0)","(0, 151, 0)",115.117331449
"(114, 135, 0)","(0, 152, 0)",115.260574352
"(114, 135, 0)","(0, 152, 1)",115.264912267
"(114, 136, 0)","(0, 152, 0)",115.117331449
"(114, 136, 0)","(0, 153, 0)",115.260574352
"(114, 136, 0)","(0, 153, 1)",115.264912267
"(114, 137, 0)","(0, 153, 0)",115.117331449
"(114, 137, 0)","(0, 154, 0)",115.260574352
"(114, 137, 0)","(0, 154, 1)",115.264912267
"(114, 138, 0)","(0, 154, 0)",115.117331449
"(114, 138, 0)","(0, 155, 0)",115.260574352
"(114, 138, 0)","(0, 155, 1)",115.264912267
"(114, 139, 0)","(0, 155, 0)",115.117331449
"(114, 139, 0)","(0, 156, 0)",115.260574352
"(114, 139, 0)","(0, 156, 1)",115.264912267
"(114, 140, 0)","(0, 156, 0)",115.117331449
"(114, 140, 0)","(0, 157, 0)",115.260574352
"(114, 140, 0)","(0, 157, 1)",115.264912267
"(114, 141, 0)","(0, 157, 0)",115.117331449
"(114, 141, 0)","(0, 158, 0)",115.260574352
"(114, 141, 0)","(0, 158, 1)",115.264912267
"(114, 142, 0)","(0, 158, 0)",115.117331449
"(114, 142, 0)","(0, 159, 0)",115.260574352
"(114, 142, 0)","(0, 159, 1)",115.264912267
"(114, 143, 0)","(0, 159, 0)",115.117331449
"(114, 143, 0)","(0, 160, 0)",115.260574352
"(114, 143, 0)","(0, 160, 1)",115.264912267
"(114, 144, 0)","(0, 160, 0)",115.117331449
"(114, 144, 0)","(0, 161, 0)",115.260574352
"(114, 144, 0)","(0, 161, 1)",115.264912267
"(114, 145, 0)","(0, 161, 0)",115.117331449
"(114, 145, 0)","(0, 162, 0)",115.260574352
"(114, 145, 0)","(0, 162, 1)",115.264912267
"(114, 146, 0)","(0, 162, 0)",115.117331449
"(114, 146, 0)","(0, 163, 0)",115.260574352
"(114, 146, 0)","(0, 163, 1)",115.264912267
"(114, 147, 0)","(0, 163, 0)",115.117331449
"(114, 147, 0)","(0, 164, 0)",115.260574352
"(114, 147, 0)","(0, 164, 1)",115.264912267
"(114, 148, 0)","(0, 164, 0)",115.117331449
"(114, 148, 0)","(0, 165, 0)",115.260574352
"(114, 148, 0)","(0, 165, 1)",115.264912267
"(114, 149, 0)","(0, 165, 0)",115.117331449
"(114, 149, 0)","(0, 166, 0)",115.260574352
"(114, 149, 0)","(0, 166, 1)",115.264912267
"(114, 150, 0)","(0, 166, 0)",115.117331449
"(114, 150, 0)","(0, 167, 0)",115.260574352
"(114, 150, 0)","(0, 167, 1)",115.264912267
"(114, 151, 0)","(0, 167, 0)",115.117331449
"(114, 151, 0)","(0, 168, 0)",115.260574352
"(114, 151, 0)","(0, 168, 1)",115.264912267
"(114, 152, 0)","(0, 168, 0)",115.117331449
"(114, 152, 0)","(0, 169, 0)",115.260574352
"(114, 152, 0)","(0, 169, 1)",115.264912267
"(114, 153, 0)","(0, 169, 0)",115.117331449
"(114, 153, 0)","(0, 170, 0)",115.260574352
"(114, 153, 0)","(0, 170, 1)",115.264912267
"(114, 154, 0)","(0, 170, 0)",115.117331449
"(114, 154, 0)","(0, 171, 0)",115.260574352
"(114, 154, 0)","(0, 171, 1)",115.264912267
"(114, 155, 0)","(0, 171, 0)",115.117331449
"(114, 155, 0)","(0, 172, 0)",115.260574352
"(114, 155, 0)","(0, 172, 1)",115.264912267
"(114, 156, 0)","(0, 172, 0)",115.117331449
"(114, 156, 0)","(0, 173, 0)",115.260574352
"(114, 156, 0)","(0, 173, 1)",115.264912267
"(114, 157, 0)","(0, 173, 0)",115.117331449
"(114, 157, 0)","(0, 174, 0)",115.260574352
"(114, 157, 0)","(0, 174, 1)",115.264912267
